time_ms,roll_deg,pitch_deg,yaw_deg,magYaw_deg,mx,my,mz,gz,dt
20582,2.41,0.49,-157.92,219.72,-24.66,19.17,-38.07,0.0023,0.0170
20599,2.41,0.49,-157.83,220.40,-23.34,18.56,-37.82,-0.0015,0.0170
20616,2.40,0.49,-157.74,220.83,-24.25,19.62,-38.91,-0.0015,0.0170
20633,2.40,0.49,-157.64,221.01,-23.50,19.15,-37.70,0.0033,0.0170
20650,2.41,0.49,-157.54,222.37,-22.85,19.57,-37.52,-0.0009,0.0170
20667,2.40,0.50,-157.46,219.12,-23.29,17.57,-39.37,-0.0007,0.0170
20684,2.41,0.50,-157.37,218.98,-23.69,17.85,-38.26,0.0004,0.0170
20701,2.41,0.50,-157.28,220.62,-23.91,19.18,-38.73,0.0023,0.0170
20718,2.41,0.50,-157.20,219.77,-23.16,17.97,-37.65,-0.0028,0.0170
20735,2.42,0.51,-157.10,222.34,-23.30,19.91,-39.13,-0.0015,0.0170
20752,2.41,0.51,-157.01,221.96,-22.90,19.30,-38.23,-0.0009,0.0170
20769,2.41,0.51,-156.92,221.96,-22.90,19.30,-38.23,-0.0063,0.0170
20786,2.41,0.50,-156.84,219.55,-25.22,19.49,-38.83,-0.0063,0.0170
20803,2.41,0.48,-156.75,221.40,-23.35,19.29,-37.83,-0.0028,0.0170
20820,2.40,0.49,-156.67,221.55,-22.80,18.88,-39.08,-0.0036,0.0170
20837,2.39,0.49,-156.58,221.03,-24.56,20.06,-38.65,-0.0012,0.0170
20854,2.39,0.49,-156.49,221.96,-24.24,20.49,-38.64,-0.0028,0.0170
20871,2.37,0.47,-156.40,221.95,-24.24,20.49,-38.64,-0.0068,0.0170
20888,2.35,0.46,-156.32,220.78,-23.35,18.86,-37.82,-0.0017,0.0170
20905,2.42,0.43,-156.24,220.73,-24.95,20.08,-39.40,-0.0103,0.0170
20922,2.42,0.43,-156.15,221.42,-22.82,18.74,-39.36,0.0012,0.0170
20939,2.42,0.43,-156.07,221.08,-23.86,19.45,-38.02,-0.0065,0.0170
20956,2.41,0.43,-156.00,220.07,-23.72,18.58,-38.56,-0.0041,0.0170
20973,2.35,0.36,-155.94,220.06,-23.72,18.58,-38.56,-0.0230,0.0170
20990,2.27,0.34,-155.86,221.95,-23.98,20.22,-39.48,-0.0076,0.0170
21007,2.26,0.34,-155.78,220.65,-24.77,19.93,-39.24,0.0001,0.0170
21024,2.26,0.35,-155.70,219.44,-24.19,18.58,-38.31,0.0001,0.0170
21041,2.26,0.34,-155.62,219.05,-24.39,18.45,-38.75,0.0007,0.0170
21058,2.25,0.34,-155.55,220.05,-24.32,19.16,-37.76,-0.0039,0.0170
21075,2.24,0.33,-155.48,220.05,-24.32,19.16,-37.76,-0.0047,0.0170
21092,2.24,0.33,-155.40,220.45,-24.32,19.45,-37.76,-0.0028,0.0170
21109,2.23,0.33,-155.31,222.53,-23.70,20.47,-37.88,-0.0015,0.0170
21126,2.19,0.29,-155.24,220.94,-23.88,19.36,-40.31,-0.0081,0.0170
21143,2.03,0.20,-155.21,219.28,-23.66,18.13,-37.83,-0.0420,0.0170
21160,2.02,0.22,-155.14,219.20,-23.41,17.86,-38.81,-0.0044,0.0170
21177,2.01,0.21,-155.07,220.81,-22.97,18.59,-39.22,-0.0065,0.0170
21194,1.99,0.20,-155.00,219.54,-24.78,19.20,-39.51,-0.0033,0.0170
21211,1.95,0.17,-154.93,220.61,-23.25,18.73,-38.67,-0.0097,0.0170
21228,1.95,0.17,-154.86,218.42,-25.42,18.92,-39.40,0.0007,0.0170
21245,1.94,0.17,-154.79,219.31,-24.54,18.89,-38.63,-0.0036,0.0170
21262,1.94,0.17,-154.72,219.30,-24.54,18.89,-38.63,-0.0017,0.0170
21279,1.93,0.18,-154.65,219.80,-23.75,18.59,-38.85,-0.0007,0.0170
21296,1.93,0.18,-154.58,219.25,-24.24,18.60,-38.88,-0.0020,0.0170
21313,1.94,0.18,-154.50,221.21,-23.76,19.61,-38.87,0.0036,0.0170
21330,1.94,0.18,-154.43,221.22,-23.35,19.29,-37.83,-0.0055,0.0170
21347,1.94,0.17,-154.35,220.62,-23.17,18.70,-37.66,0.0036,0.0170
21364,1.95,0.18,-154.28,220.62,-23.17,18.70,-37.66,-0.0015,0.0170
21381,1.95,0.19,-154.20,221.22,-22.83,18.84,-37.50,-0.0007,0.0170
21398,1.95,0.18,-154.13,218.89,-24.30,18.43,-37.74,-0.0004,0.0170
21415,1.95,0.18,-154.06,222.19,-24.25,20.78,-38.65,-0.0076,0.0170
21432,1.95,0.18,-153.98,221.80,-23.65,19.92,-39.45,0.0004,0.0170
21449,1.95,0.17,-153.92,219.21,-23.51,17.98,-37.96,-0.0039,0.0170
21466,1.95,0.16,-153.85,219.21,-23.51,17.98,-37.96,-0.0001,0.0170
21483,1.94,0.16,-153.79,219.70,-24.14,18.86,-37.59,-0.0065,0.0170
21500,1.95,0.17,-153.73,217.88,-24.55,17.87,-38.89,-0.0020,0.0170
21517,1.96,0.10,-153.95,219.37,-24.29,18.71,-37.46,-0.2895,0.0170
21534,1.96,0.12,-154.17,221.66,-22.44,18.72,-38.62,-0.3111,0.0170
21551,1.96,0.16,-154.37,220.62,-23.48,18.90,-39.55,-0.2818,0.0170
21568,1.99,0.19,-154.49,220.63,-23.48,18.90,-39.55,-0.2042,0.0170
21585,2.00,0.21,-154.50,220.19,-22.90,18.13,-38.49,-0.0777,0.0170
21602,1.99,0.20,-154.43,222.24,-22.87,19.58,-37.81,-0.0217,0.0170
21619,2.00,0.20,-154.38,218.85,-23.55,17.81,-36.53,-0.0089,0.0170
21636,1.99,0.20,-154.31,219.56,-24.64,19.16,-37.78,-0.0055,0.0170
21653,1.99,0.20,-154.25,218.16,-23.85,17.46,-40.26,-0.0055,0.0170
21670,1.99,0.20,-154.18,220.26,-23.71,18.87,-38.28,0.0004,0.0170
21687,1.99,0.21,-154.11,218.96,-23.17,17.54,-37.93,0.0015,0.0170
21704,1.99,0.20,-154.05,220.29,-24.22,19.32,-38.61,-0.0025,0.0170
21721,1.98,0.20,-153.99,218.04,-25.27,18.58,-37.67,-0.0031,0.0170
21738,1.98,0.19,-153.92,219.06,-25.48,19.47,-38.13,0.0009,0.0170
